timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1756366724.41122,-23.92578125,-8.30078125,-1.46484375,-40.52734375
1756366724.4150672,-127.9296875,-14.6484375,-2.9296875,-45.41015625
1756366724.4189143,-130.37109375,4.39453125,-4.39453125,-31.25
1756366724.4227617,-11.71875,5.37109375,-2.9296875,-4.39453125
1756366724.4266088,-3.90625,7.8125,-1.46484375,15.13671875
1756366724.430456,-75.68359375,8.30078125,-3.90625,-10.7421875
1756366724.4343033,-74.70703125,-15.625,-10.25390625,-37.59765625
1756366724.4381504,-21.97265625,-42.48046875,-16.6015625,-9.765625
1756366724.4419975,2.9296875,-18.5546875,-13.671875,11.71875
1756366724.445845,-56.640625,18.5546875,0.48828125,0.0
1756366724.449692,-82.03125,14.6484375,0.0,-3.90625
1756366724.4546304,-24.90234375,10.25390625,-1.46484375,-4.39453125
1756366724.459569,12.6953125,0.0,0.0,-16.6015625
1756366724.464507,-17.08984375,-22.94921875,-5.37109375,-13.671875
1756366724.469446,-88.8671875,-32.71484375,-11.23046875,-25.390625
1756366724.4743843,-89.84375,-16.11328125,-17.08984375,-35.15625
1756366724.479323,-30.76171875,-29.296875,-31.25,-39.0625
1756366724.4842613,-31.25,-24.4140625,-26.3671875,-33.203125
1756366724.4891996,-100.09765625,8.7890625,-19.04296875,-18.5546875
1756366724.4941382,-119.62890625,1.953125,-32.2265625,-24.4140625
1756366724.4990766,-41.9921875,-1.46484375,-20.5078125,-16.6015625
1756366724.5040152,-14.6484375,6.34765625,-5.859375,-18.06640625
1756366724.5089536,-101.07421875,-2.44140625,-12.20703125,-30.2734375
1756366724.5114408,-96.6796875,-18.5546875,-23.92578125,-43.45703125
1756366724.513928,-26.85546875,-31.25,-25.390625,-42.96875
1756366724.5164154,-25.87890625,-42.48046875,-10.25390625,-17.08984375
1756366724.5189023,-64.94140625,-37.109375,-12.6953125,-18.06640625
1756366724.5213895,-114.2578125,-15.625,-24.4140625,-27.83203125
1756366724.5238771,-63.96484375,-3.90625,-19.53125,-32.2265625
1756366724.5263643,-6.34765625,-13.671875,-25.87890625,-30.2734375
1756366724.5288515,-50.78125,-17.08984375,-32.71484375,-27.34375
1756366724.5313387,-118.65234375,-22.94921875,-27.34375,-21.484375
1756366724.533826,-91.30859375,-19.53125,-22.4609375,-17.578125
1756366724.5363133,2.9296875,-12.20703125,-12.6953125,-19.53125
1756366724.5388005,0.9765625,-5.37109375,-11.23046875,-6.8359375
1756366724.5436373,-65.4296875,-3.41796875,-14.6484375,-12.20703125
1756366724.5484743,-62.98828125,-9.27734375,-13.671875,-21.484375
1756366724.553311,-13.671875,-9.27734375,-11.23046875,-13.671875
1756366724.558148,-27.34375,-18.5546875,-19.04296875,-10.7421875
1756366724.5629847,-101.07421875,-25.87890625,-23.4375,-14.16015625
1756366724.5678215,-129.39453125,-7.32421875,-8.7890625,-9.27734375
1756366724.5726583,-44.921875,-1.953125,-3.41796875,-18.06640625
1756366724.577495,-16.11328125,-8.7890625,-9.27734375,-17.08984375
1756366724.582332,-100.09765625,-17.08984375,-21.484375,-22.94921875
1756366724.5871692,-123.046875,-36.62109375,-22.94921875,-37.109375
1756366724.592006,-67.87109375,-26.85546875,-8.7890625,-28.80859375
1756366724.5968428,-2.44140625,-6.8359375,-2.44140625,-34.1796875
1756366724.5995195,-31.25,-0.48828125,-12.6953125,-35.64453125
1756366724.6021965,-128.90625,6.34765625,-9.27734375,-36.1328125
1756366724.6048732,-123.046875,6.34765625,-9.27734375,-41.50390625
1756366724.60755,-51.7578125,-1.46484375,-21.97265625,-24.4140625
1756366724.610227,-41.50390625,-0.9765625,-13.18359375,-17.578125
1756366724.6129038,-91.30859375,-5.859375,-8.30078125,-15.625
1756366724.6155806,-90.33203125,-11.23046875,-8.30078125,-6.34765625
1756366724.6182575,-19.53125,-7.8125,-9.765625,-14.16015625
1756366724.6209345,0.48828125,-1.953125,-10.7421875,-11.23046875
1756366724.6236112,-55.6640625,-4.8828125,-7.8125,-10.7421875
1756366724.626288,-108.3984375,-9.27734375,-6.34765625,-10.7421875
1756366724.628965,-68.359375,-7.32421875,-13.671875,-4.39453125
1756366724.6327205,-8.7890625,-14.16015625,-18.5546875,-12.6953125
1756366724.636476,-41.50390625,-27.34375,-12.20703125,-26.3671875
1756366724.6402318,-104.98046875,-11.23046875,-16.6015625,-33.69140625
1756366724.6439874,-65.91796875,-6.34765625,-19.53125,-37.59765625
1756366724.647743,9.27734375,-23.92578125,-19.53125,-25.87890625
1756366724.6514988,-23.4375,-35.15625,-29.78515625,-25.87890625
1756366724.6552544,-95.703125,-29.296875,-28.3203125,-40.52734375
1756366724.65901,-128.90625,-17.578125,-21.97265625,-49.8046875
1756366724.6627655,-83.0078125,-24.90234375,-15.625,-44.43359375
1756366724.666521,-25.87890625,-17.08984375,-13.18359375,-37.109375
1756366724.6702769,-82.03125,-8.7890625,-14.6484375,-50.29296875
1756366724.6740324,-110.3515625,-8.30078125,-10.25390625,-52.734375
1756366724.6788611,-45.8984375,-4.39453125,-20.01953125,-40.0390625
1756366724.6836896,-15.13671875,-6.8359375,-25.390625,-30.2734375
1756366724.688518,-64.94140625,-19.53125,-22.94921875,-27.34375
1756366724.6933467,-117.67578125,-35.15625,-28.3203125,-44.921875
1756366724.6981754,-69.3359375,-40.52734375,-19.04296875,-47.36328125
1756366724.703004,-14.6484375,-36.1328125,-15.625,-26.3671875
1756366724.7078323,-38.0859375,-31.25,-20.99609375,-9.27734375
1756366724.712661,-95.21484375,-33.69140625,-21.484375,-19.04296875
1756366724.7174895,-76.66015625,-28.3203125,-25.390625,-30.2734375
1756366724.7223182,-27.34375,-24.90234375,-27.34375,-37.109375
1756366724.7271466,-40.52734375,-25.390625,-25.390625,-44.43359375
1756366724.7319753,-115.72265625,-33.69140625,-37.109375,-46.38671875
1756366724.7370389,-118.1640625,-40.52734375,-42.48046875,-51.7578125
1756366724.7421026,-52.734375,-38.57421875,-40.0390625,-53.22265625
1756366724.7471662,-46.875,-38.0859375,-39.0625,-51.7578125
1756366724.7522297,-104.98046875,-34.1796875,-33.203125,-57.6171875
1756366724.7572932,-129.8828125,-33.69140625,-32.2265625,-62.01171875
1756366724.7623568,-76.171875,-37.59765625,-40.0390625,-53.7109375
1756366724.7674203,-41.9921875,-35.64453125,-39.0625,-38.57421875
1756366724.772484,-79.58984375,-29.296875,-30.2734375,-43.45703125
1756366724.7775476,-130.859375,-27.83203125,-22.4609375,-48.828125
1756366724.7826114,-96.6796875,-30.76171875,-23.92578125,-54.6875
1756366724.787675,-31.25,-31.73828125,-28.80859375,-47.8515625
1756366724.7927384,-64.94140625,-36.1328125,-21.97265625,-34.1796875
1756366724.79534,-113.28125,-26.85546875,-16.6015625,-32.71484375
1756366724.7979414,-80.078125,-3.41796875,-10.7421875,-20.01953125
1756366724.8005428,-34.1796875,3.41796875,-3.41796875,-0.48828125
1756366724.8031445,-31.73828125,-3.90625,-6.8359375,2.44140625
1756366724.805746,-97.16796875,-16.6015625,-6.34765625,-26.3671875
1756366724.8083477,-114.74609375,-13.671875,-2.9296875,-37.59765625
1756366724.8109488,-33.69140625,-2.44140625,-9.27734375,-26.3671875
1756366724.8135505,5.859375,-6.34765625,-12.20703125,-27.34375
1756366724.816152,-57.12890625,-7.32421875,-7.32421875,-33.69140625
1756366724.8187535,-96.6796875,-4.39453125,-1.46484375,-49.31640625
1756366724.8213549,-43.45703125,-4.8828125,-7.8125,-44.921875
1756366724.8239565,-10.7421875,-4.8828125,-17.08984375,-31.73828125
1756366724.827712,-38.57421875,1.46484375,-11.71875,-16.6015625
1756366724.831468,-88.8671875,-4.39453125,-16.6015625,-21.97265625
1756366724.8352234,-55.6640625,-22.94921875,-10.25390625,-22.94921875
1756366724.838979,1.953125,-18.06640625,-1.953125,-5.859375
1756366724.8427348,-31.25,-13.18359375,-4.8828125,0.9765625
1756366724.8464904,-93.75,-16.6015625,-10.7421875,4.39453125
1756366724.850246,-81.0546875,-3.41796875,-3.41796875,-13.18359375
1756366724.8540018,-25.390625,9.27734375,10.7421875,4.39453125
1756366724.857757,-10.25390625,0.9765625,4.39453125,19.53125
1756366724.861513,-95.21484375,1.46484375,-4.8828125,-5.37109375
1756366724.8652687,-139.16015625,5.859375,-5.37109375,-16.6015625
1756366724.8690245,-41.015625,-3.41796875,-6.8359375,-3.90625
1756366724.8727715,-11.71875,-2.9296875,-7.32421875,-5.859375
1756366724.876519,-64.453125,-4.39453125,-9.765625,-17.578125
1756366724.8802662,-92.28515625,-12.6953125,-15.13671875,-26.3671875
1756366724.8840137,-80.078125,-18.5546875,-12.6953125,-27.34375
1756366724.887761,-29.78515625,-13.671875,-8.30078125,-21.97265625
1756366724.8915083,-50.78125,-8.30078125,-4.39453125,-21.484375
1756366724.8952556,-108.88671875,-9.27734375,-5.859375,-34.1796875
1756366724.899003,-74.21875,-12.6953125,-6.8359375,-14.16015625
1756366724.9027505,-23.4375,-15.625,-1.953125,0.0
1756366724.9064977,-62.5,-24.90234375,0.9765625,-24.4140625
1756366724.910245,-94.7265625,-23.92578125,-1.46484375,-31.25
1756366724.9139924,-93.75,-26.85546875,-2.9296875,-23.92578125
1756366724.9190536,-39.0625,-28.80859375,-4.39453125,-20.99609375
1756366724.9241145,-11.23046875,1.46484375,-6.8359375,-12.6953125
1756366724.9291754,-72.265625,2.44140625,-11.71875,-8.7890625
1756366724.9342363,-78.125,-8.7890625,-20.01953125,-27.34375
1756366724.9392977,-27.34375,-10.7421875,-17.578125,-33.203125
1756366724.9443586,-3.90625,-10.25390625,-10.7421875,-26.3671875
1756366724.9494195,-60.546875,-5.37109375,-15.625,-33.69140625
1756366724.9544806,-110.3515625,-3.90625,-21.484375,-19.53125
1756366724.9595418,-57.12890625,-14.16015625,-26.3671875,-26.3671875
1756366724.9646027,-20.01953125,-22.94921875,-41.9921875,-35.64453125
1756366724.9696636,-62.98828125,-27.83203125,-44.43359375,-25.390625
1756366724.9747248,-115.72265625,-21.97265625,-16.6015625,-52.24609375
1756366724.9771245,-88.37890625,-16.11328125,-20.99609375,-50.29296875
1756366724.979524,-23.4375,-23.92578125,-42.96875,-27.83203125
1756366724.981924,-25.87890625,-34.1796875,-49.31640625,-28.3203125
1756366724.9843235,-82.03125,-33.203125,-41.015625,-28.80859375
1756366724.9867234,-89.84375,-16.6015625,-26.3671875,-42.96875
1756366724.989123,-46.875,-11.23046875,-6.34765625,-45.41015625
1756366724.991523,-24.4140625,-7.8125,4.39453125,-31.25
1756366724.9939227,-64.453125,-5.859375,4.39453125,-23.4375
1756366724.9963224,-85.9375,-10.25390625,6.34765625,-8.30078125
1756366724.998722,-0.48828125,-1.953125,10.7421875,-15.13671875
1756366725.001122,21.484375,2.44140625,8.30078125,-6.34765625
1756366725.0035217,-62.98828125,-7.8125,-5.37109375,-4.39453125
1756366725.0084896,-87.40234375,-11.71875,-5.37109375,-31.73828125
1756366725.0134578,-28.3203125,-6.34765625,-10.7421875,-10.25390625
1756366725.0184257,12.20703125,-6.34765625,-16.6015625,-17.08984375
1756366725.0233936,-39.55078125,3.90625,-8.7890625,-40.52734375
1756366725.0283618,-95.21484375,-1.46484375,-4.39453125,-29.78515625
1756366725.0333295,-56.15234375,-13.671875,-13.671875,-31.25
1756366725.0382977,6.8359375,-4.39453125,-7.8125,-26.3671875
1756366725.0432658,-6.8359375,-1.46484375,-0.9765625,-15.625
1756366725.0482335,-71.2890625,-7.32421875,-10.25390625,-24.90234375
1756366725.0532017,-75.68359375,-12.20703125,-5.859375,-29.296875
1756366725.0581698,4.8828125,-19.53125,2.44140625,-28.80859375
1756366725.0631378,24.4140625,-16.6015625,0.0,-10.25390625
1756366725.0668478,-62.5,3.41796875,2.9296875,0.0
1756366725.0705578,-75.68359375,12.20703125,-0.9765625,-3.41796875
1756366725.074268,-40.0390625,1.953125,-10.7421875,-3.90625
1756366725.077978,-13.18359375,-0.9765625,-13.671875,-1.953125
1756366725.081688,-15.625,10.25390625,-7.32421875,-16.11328125
1756366725.085398,-57.6171875,8.30078125,-6.34765625,-27.83203125
1756366725.089108,-28.80859375,-0.9765625,-10.25390625,-17.08984375
1756366725.092818,6.8359375,-1.46484375,-2.9296875,-7.32421875
1756366725.096528,-14.16015625,-12.6953125,2.44140625,15.13671875
1756366725.100238,-62.98828125,-17.08984375,-9.27734375,-13.671875
1756366725.103948,-71.2890625,-1.953125,-17.08984375,-43.45703125
